CT,SQ,D9,10
HJ,CT,D9,10
H8,D3,D7,10
DQ,CJ,H4,10
DQ,D9,ST,19
H5,CQ,D9,10
DK,H6,S3,10
DQ,C8,H2,10
C3,C8,CQ,21
D9,S6,CA,11
S3,H2,S9,12
S6,C9,C9,18
H2,S7,C8,8
C2,H3,SK,10
C7,S2,CT,17
SQ,H6,D9,10
H6,S7,HJ,16
S4,CQ,HT,10
SA,CK,DQ,11
C4,S7,S4,11
HK,SK,CJ,10
C9,SQ,D4,10
CQ,SA,S5,16
H8,D3,S9,9
S7,CQ,C4,14
SK,S4,DQ,14
D7,CQ,D3,10
HT,H7,DQ,17
CK,S6,C5,15
CA,ST,C2,13
CQ,ST,D9,10
H3,C6,S3,6
H4,C6,D7,7
D2,H5,H8,13
SK,H9,S5,15
DQ,S8,S9,17
H3,H2,H6,11
HQ,H4,S9,14
H4,D9,H9,13
DA,HT,CJ,11
D9,HQ,H6,16
C9,SQ,CJ,19
DK,S9,DA,21
DJ,CJ,HT,10
S7,S5,SQ,22
S6,D9,HT,10
HA,HK,CQ,21
D2,HT,CJ,10
C5,HJ,C8,13
CQ,S4,DA,11
C2,C6,D9,9
HA,CT,S3,11
S9,C4,DA,11
H4,H9,S4,13
DA,H3,S6,11
D9,D2,H2,11
DA,H5,SQ,11
D7,C7,HA,11
DJ,SQ,HA,11
DT,S9,S2,11
DQ,HJ,CA,11
D8,HJ,D5,13
DT,DQ,SJ,20
ST,S2,H6,12
H5,H2,H9,16
HK,CT,D8,10
DT,HT,DK,20
S2,SQ,DT,12
CT,H4,H3,10
H4,H6,C6,10
DK,S2,S7,10
C6,S7,H4,7
S9,HJ,DQ,10
H3,C8,C7,15
CQ,C5,H9,15
S6,S7,C9,13
CJ,D9,CQ,20
HQ,H3,HT,23
D4,ST,CJ,10
DA,HT,CJ,11
D9,SQ,S2,12
S3,SK,D8,13
H8,CT,HK,18
S4,S4,SA,19
C3,C6,SJ,10
D2,ST,H6,10
CK,C6,CQ,26
DA,DJ,SQ,21
S8,C7,C5,12
HA,C8,D8,11
C3,HQ,CK,13
H5,C4,C9,13
S5,D5,C6,6
C4,SQ,S9,19
C8,C3,DK,11
SA,CT,DJ,11
DJ,SA,C8,11
ST,HQ,H6,16
HK,C3,S3,10
C4,S4,S5,9
HT,H2,HT,22
S2,D3,H3,3
S9,S9,CK,18
C9,D9,HA,11
H5,D5,D4,9
SK,S3,CA,13
HK,D7,C7,10
CK,ST,D9,10
D2,CA,HJ,11
D5,H9,H3,12
CQ,CT,C7,27
H3,C8,SQ,10
CA,H9,S5,11
C3,C6,CQ,19
SA,CQ,DQ,11
S2,C5,H8,8
S8,H9,C2,9
D2,H5,C3,5
H9,HJ,H5,24
SK,ST,H6,20
CK,CA,DK,21
H6,DK,DK,20
DA,DA,S7,22
C6,H5,HJ,15
C9,D9,S5,9
C2,D5,ST,10
CK,DT,S7,10
H4,H5,D7,9
CT,D3,S9,10
S6,S5,S5,16
HJ,S9,HJ,20
H7,DK,ST,10
HT,S2,H6,16
D7,CJ,DT,17
S7,D7,DQ,17
C7,DT,S7,10
C4,D6,C7,11
S4,HA,C8,11
H3,D5,D9,14
SA,C8,D2,11
C2,D6,HJ,10
HA,S6,C3,11
CK,H6,D9,10
HT,SK,C2,10
H3,S2,HA,14
CA,D9,S4,11
S8,H4,S8,16
H4,S4,H4,8
HA,HJ,HJ,31
H9,S8,CQ,10
D9,C6,S4,9
CK,DJ,SK,10
H4,H8,D9,12
H9,H3,C7,12
H6,HQ,H7,23
HA,DA,H8,19
SK,DA,H5,11
CA,H9,C5,16
HQ,D2,S3,10
S2,S8,HJ,10
H6,CT,CA,21
SJ,CT,C6,16
D3,DQ,SK,13
CK,S7,HK,10
C7,H4,S8,8
C2,SA,C3,11
S5,D4,C7,7
D3,C6,CJ,16
SA,HQ,SQ,21
CQ,D4,HJ,10
S4,DA,S4,11
CQ,DA,C2,12
D8,C7,C4,11
DJ,H5,D3,13
SK,H4,S4,14
CJ,D2,D4,10
H2,HQ,SJ,12
S6,ST,S4,20
HA,CT,D8,11
S9,HT,D5,10
HJ,DJ,DA,21
C9,SJ,SJ,20
H8,D5,S5,8
DT,C3,H4,10
C9,H3,S4,9
ST,D8,DK,18
C5,SQ,S6,16
H8,C8,D7,8
C9,H2,S2,9
DQ,S2,D2,12
DQ,C2,D3,13
C6,SQ,DK,10
HJ,C2,H3,13
HJ,H6,C6,16
CK,D8,D3,11
H5,D8,SK,10
DT,D7,CA,17
DT,HT,SA,11
C7,CJ,C5,22
SJ,DT,C8,10
DT,H8,H3,11
D5,D2,HA,11
D4,SK,D3,10
CJ,S4,C2,12
C5,S9,ST,19
C9,S7,HT,10
D8,DA,H3,19
C4,S9,D6,9
CK,HK,D4,10
CA,C2,H4,13
H8,H2,HK,20
C9,CK,H2,19
CJ,HK,DJ,10
S7,CJ,S5,12
S4,H5,SQ,14
CJ,C6,H2,16
H5,H4,HK,19
S8,C6,CA,17
C5,D4,HJ,10
C3,H7,DQ,10
D7,S5,H3,7
D4,S4,S5,9
C3,HK,SK,10
HQ,S5,CA,11
S3,CT,C6,16
HK,C5,D7,10
H8,C8,C4,12
C5,D6,C8,13
S2,C7,D5,7
C2,DK,H3,10
H3,S8,H4,8
C5,S8,D4,8
S7,S3,S4,14
H8,C6,H8,16
D7,H4,D4,11
DA,H6,S3,11
CA,HK,H7,17
S7,CQ,S9,16
S2,CJ,S2,10
H2,D9,D2,11
DQ,DK,D2,22
H8,H5,S7,13
SJ,CQ,D2,10
H7,S9,CT,10
D8,DK,HT,18
H5,C7,D4,7
SQ,H9,DQ,10
HJ,CJ,C5,15
D6,D2,D9,17
HQ,H8,DT,18
CQ,HJ,CK,20
S9,DA,SQ,19
D4,D7,H9,11
D4,H9,SJ,10
DK,C4,SK,10
H6,S5,H2,8
C3,S7,S8,15
C6,H4,HT,14
D8,H3,CA,11
SQ,HJ,DJ,10
HT,D5,HK,20
D2,DQ,C3,12
D9,D5,DJ,24
D3,C3,C2,5
HQ,S8,D6,10
H6,DJ,S3,10
D4,ST,H3,10
DA,C5,HA,11
CK,S4,CT,20
S4,S3,SK,17
D9,H6,CJ,10
S6,C3,CQ,13
D8,HK,S6,10
CT,SQ,H9,10
D6,HA,C6,11
HQ,SK,CJ,10
H8,CK,D8,10
C6,CA,S7,17
HK,H2,S5,12
D6,D5,H3,11
CT,CT,C3,23
SJ,SK,HJ,20
SQ,DJ,CJ,10
D7,D6,HT,13
C6,DK,H9,10
H3,S5,C4,5
CK,D5,C8,18
C9,CQ,DA,19
D5,H9,C8,9
SJ,S8,HA,18
CK,H9,HT,19
HA,D9,S8,11
S9,H7,DK,10
DJ,D8,D6,24
D8,H4,CK,10
DT,CA,H4,11
H6,DA,SJ,11
D6,SK,CK,10
CJ,C4,H3,14
SQ,ST,C6,20
HQ,D2,C2,10
D8,S3,D9,17
C6,HA,DJ,11
DA,D6,CK,17
CK,S4,H6,10
HT,D8,H6,16
H8,H5,CT,13
S4,D6,H8,8
CK,S8,H4,10
S8,H3,C7,8
DA,SQ,D7,18
S9,D2,S7,16
DJ,S9,D9,19
H8,C8,ST,10
D4,S6,CK,10
DK,DJ,DJ,30
H3,H6,SQ,10
SA,D6,S9,20
S3,D7,CQ,10
C8,D9,HQ,10
HT,D4,DK,14
S3,CQ,D2,10
H9,D5,D3,9
D2,H6,SA,11
D4,D3,D5,12
C2,S3,SA,14
DJ,SA,C7,11
S5,S7,C2,12
H3,D6,H5,8
HK,H9,DA,19
D8,HA,H6,17
SQ,CA,ST,20
C7,DQ,S7,10
D8,C9,HQ,10
HJ,C8,S6,10
CJ,HQ,D9,10
C3,H6,HK,16
CA,DA,DK,21
S4,D4,H8,8
D9,H3,HT,13
C2,CT,CK,22
H8,DT,C3,10
D9,D7,DK,26
H8,SK,ST,20
HA,C9,C4,13
DT,C4,H5,10
H2,H7,D3,9
DA,SJ,CT,11
H4,D8,DA,19
H8,S6,H9,17
H2,C3,H8,10
ST,C6,H7,10
H4,ST,SJ,20
S7,SK,D8,17
HK,S5,C2,10
CT,HJ,D8,10
S7,D8,S4,11
S5,DK,SA,16
C6,H3,C9,15
D9,H4,D5,14
S8,C3,D7,8
D7,S6,HT,10
CJ,S7,H6,10
DA,S2,H4,11
DK,SQ,CK,10
C7,S2,HJ,10
CA,H2,C8,19
D3,D8,H7,11
S9,SJ,C6,19
S7,CQ,C4,14
CK,CJ,C7,27
C7,DK,C3,10
H6,C3,D7,7
SJ,CK,S6,16
DA,DT,S4,21
H2,HA,DT,13
CT,CQ,HJ,20
SK,DA,S6,16
DA,C6,HK,11
D6,D9,HT,15
H5,S8,C8,8
HQ,C5,S9,10
SK,H5,H2,10
C8,C5,D8,13
DK,DA,D5,26
SA,HJ,D9,11
ST,S9,CQ,19
S7,C8,H3,8
S6,S7,D5,13
CJ,H8,HK,18
C8,H6,S8,8
H3,HQ,SQ,13
H9,H9,CK,18
D8,D3,H8,11
H8,CJ,DQ,10
DT,S2,C8,10
C7,CA,H7,18
C2,HQ,H7,17
H4,H8,C7,12
DK,SK,H9,10
HJ,SJ,S4,14
H6,SK,S6,16
C5,DJ,HA,11
H9,DK,H8,17
C2,C6,DK,10
SK,CQ,H4,10
H8,C7,H8,16
S7,C4,S9,16
S5,HQ,DT,10
S2,HJ,H8,18
HT,D8,SK,10
H6,DQ,C9,10
D2,CK,DK,12
H4,C9,S9,9
H8,D5,HK,18
DA,CK,CK,20
C4,C2,DJ,10
CK,D6,H5,10
CK,CQ,SA,20
HQ,S6,C2,10
H7,SA,S3,14
H3,DK,C5,10
D6,DJ,S7,16
H4,H4,H4,12
S4,D6,DQ,16
C7,H2,HK,12
C7,S5,D5,7
S3,CA,D2,11
H8,D3,HA,19
C9,S8,S3,11
DA,DK,D5,26
D6,D6,DT,22
C2,CQ,C9,21
H4,S2,C9,9
HJ,HK,CA,20
H9,H7,S5,16
S5,CQ,D2,10
HJ,C4,C9,13
C3,SJ,SQ,20
C8,D4,HQ,10
C9,DA,D9,20
DT,DJ,D3,23
H6,H8,DT,14
S4,C9,D6,9
D8,D6,H5,14
H8,D6,H7,15
D6,DQ,D7,23
DK,CT,C6,16
S5,CT,D4,10
S6,S8,C8,14
H8,CK,HK,18
D9,HJ,H9,19
H3,H8,D9,11
D5,CK,SQ,10
CK,DT,DQ,20
D2,H5,HA,16
CJ,HQ,D7,10
C3,HK,D5,10
S2,C5,D3,5
H7,S6,S5,11
ST,SA,HK,21
H3,SQ,S5,15
H3,D2,C4,4
D5,SQ,CQ,10
C9,DJ,H8,10
SA,HJ,DQ,11
H2,CQ,H2,10
CA,SJ,DA,11
C9,D6,C6,15
CT,CJ,CJ,30
HJ,HK,DA,20
C6,CK,DT,16
S5,CJ,D6,10
S9,HK,C7,10
D5,D6,H2,11
D4,D3,SA,11
H7,S5,DA,11
DQ,C8,D4,14
SJ,D7,C5,10
DQ,CA,HQ,11
D8,D8,SA,16
D5,D5,H2,10
D2,D9,H2,11
H6,DQ,S3,10
SK,C4,DJ,10
D8,D7,CQ,15
S9,D5,CT,10
S3,CQ,CQ,20
C3,H2,H6,8
C5,HK,DJ,10
D8,DT,DK,28
C7,SK,DQ,10
C8,HA,CA,19
S7,CQ,S6,13
CA,C4,S3,15
D2,SK,D6,10
C4,S4,HA,11
S9,S3,CJ,12
CJ,DA,H8,11
S8,S2,HT,10
HA,SK,CA,11
H4,HK,DT,14
H7,H8,C2,15
C4,D9,CJ,14
CQ,H8,S2,10
HJ,CT,HQ,20
CA,HK,H7,17
DA,C3,SJ,11
HT,D5,D7,12
D7,CQ,H8,10
HK,CK,S6,10
D8,HT,HT,20
HK,C6,S7,10
DK,D2,D4,16
DK,CK,DQ,20
D5,D8,CJ,13
CA,C5,S4,16
DA,HT,D3,14
DQ,D6,S3,16
CT,H8,C8,18
CA,SK,C5,16
CK,S3,S2,10
S3,SA,H2,14
HT,S7,D2,10
D4,HJ,H2,12
C5,C5,SK,10
HJ,H3,SJ,13
H9,H5,H9,23
HJ,C5,CA,16
H6,H7,DJ,13
C3,CA,D5,14
H5,SJ,DQ,10
H7,D3,H6,13
C4,HJ,DT,10
SQ,H3,D8,10
DA,S6,H8,11
CT,CT,C9,29
C9,ST,DA,11
DQ,S6,HQ,10
D8,H2,H2,8
S8,CQ,S3,11
SJ,C7,C7,14
D2,C5,HJ,10
CJ,HQ,S5,10
D6,HQ,SQ,10
H6,C7,S5,7
HT,SK,H9,19
DA,SA,S6,17
CA,D8,S9,11
DA,S5,DA,22
DA,HQ,CJ,11
S7,H2,S8,15
D7,H3,H3,7
S4,DA,C9,11
S9,HK,D6,10
ST,SJ,D4,20
H3,DQ,DK,20
S7,CJ,ST,17
DT,D3,S4,13
SQ,D7,H2,10
C5,C5,H9,10
C8,D7,D7,14
D7,C4,CA,15
HA,H8,H2,21
H7,D8,DQ,18
C7,C4,S8,11
CT,HK,HJ,20
D9,C7,S6,9
CJ,HJ,C4,14
D5,C8,CK,18
H2,S3,DJ,10
C8,HQ,H7,17
D4,S5,S8,13
SJ,C8,DA,11
H6,SJ,C8,10
H4,H4,D3,8
D3,S2,H2,3
D3,DA,HT,14
H9,C7,HT,19
ST,H3,S8,18
SQ,S2,HJ,12
CQ,H5,HQ,15
DT,C5,C2,10
H8,C6,C3,9
H2,H7,H7,16
H2,C7,H7,9
DQ,D7,H2,17
HT,C9,DQ,10
H7,C6,HJ,17
HQ,H7,D9,17
S6,H2,CT,10
S8,C5,C8,13
H9,D8,SQ,10
D3,HJ,HK,20
S5,S7,C8,12
D5,D9,D8,22
H7,H2,S7,9
H5,CQ,CJ,20
C3,H9,HJ,19
D3,D8,SK,11
D7,SA,D9,16
C7,D5,CK,17
C2,C3,D7,7
H3,DT,CT,10
S3,H3,D4,4
S5,CA,D3,11
C3,DA,H9,11
H3,S5,DK,10
S3,SA,H7,14
S6,S4,S3,13
H2,C8,H2,8
SJ,S3,CA,13
DQ,SJ,DQ,20
SK,D6,S2,12
S3,C6,S8,11
S8,CQ,D6,10
S7,D6,C5,7
HJ,C7,CQ,17
S5,HJ,HK,20
CA,D2,CQ,21
D5,C8,C8,16
CA,DQ,S3,11
SK,S2,H3,12
DJ,S4,S4,10
S9,HQ,H5,15
SA,C7,D6,11
HJ,CA,D3,11
C2,H8,DA,11
C7,S6,SK,16
C8,C2,DT,10
S5,C9,C3,12
C5,H8,D9,9
HQ,S3,S2,10
HQ,CA,HK,20
H5,S7,CJ,10
HJ,S4,CK,10
C2,D8,DK,18
DQ,ST,S2,12
H9,SA,D2,11
H5,H5,S3,10
C7,DQ,H7,10
D5,H4,S2,5
D8,C4,D7,15
D9,C7,D7,16
DA,H7,CK,11
H6,D2,C9,9
DJ,S7,CJ,10
C9,DA,HT,11
S7,H9,SJ,17
DQ,D9,H8,19
DQ,DK,H2,20
H9,H7,D8,16
S7,C5,D9,9
HJ,H7,C9,17
DJ,D4,SK,14
S2,S2,CT,10
C6,C4,D2,10
S3,SA,HT,14
H6,HQ,DJ,16
C5,HJ,S2,10
S2,D4,HJ,10
S9,ST,S4,23
C4,SA,DQ,11
CQ,SQ,HA,11
DA,HJ,H9,19
D7,HT,S4,10
D6,H4,SA,11
H9,S7,HK,19
DA,D2,CT,13
H3,SA,HQ,13
DQ,S7,S6,13
SA,D6,C3,11
S6,H4,S8,14
SJ,H3,CJ,10
S2,S8,HA,11
DJ,S4,HT,10
H6,D7,C7,7
S3,HJ,SK,13
DJ,HA,C6,11
C5,S4,CJ,15
H3,S7,H2,7
C6,C9,HK,15
DJ,C7,H3,10
DJ,DQ,S5,20
S9,DA,DQ,21
S9,C3,C4,9
CQ,S7,C6,16
C8,DJ,DJ,20
C2,SA,SA,22
H4,S4,DA,11
H7,C8,H9,16
C2,S8,C6,8
CA,S4,H8,11
S6,D4,C9,9
S9,C2,HA,11
D6,S5,SK,15
C9,S4,ST,14
D3,H7,D4,7
S9,DJ,S7,16
D4,D3,C9,9
S5,SQ,D4,15
H7,H4,DK,11
C6,H7,C2,8
S3,HK,CA,11
HK,H4,C5,14
C2,SQ,S5,15
D5,H5,H4,9
DJ,S8,D2,12
HJ,S9,D3,10
DQ,DJ,HK,20
CT,DA,HK,11
D7,H2,CQ,10
S7,SA,SA,29
SA,C5,C8,13
D9,H6,C6,9
HT,CK,HQ,20
DJ,H8,D2,12
D6,H6,D9,15
H8,C2,HT,18
D3,DK,D3,16
DQ,CJ,S8,10
H5,C2,D8,8
HA,H4,C7,15
D6,H9,S8,9
SQ,C8,CK,18
HA,H4,D4,15
H5,CQ,CJ,20
C2,SK,C9,11
CQ,H3,H6,10
C8,C8,C3,19
C2,HT,CK,12
ST,C3,S9,19
D5,S5,DJ,15
S7,S9,HK,16
C9,HA,S4,11
H3,C2,DK,10
SA,H7,DA,11
CJ,CA,ST,21
C4,DQ,HJ,10
H3,SK,H3,10
C4,D5,HQ,10
C6,D9,D8,17
HT,C7,H2,12
HT,S5,D3,10
S3,DT,C7,10
CT,HQ,H7,17
CJ,C3,C4,17
HQ,HK,H8,28
D4,HA,D9,13
HK,HA,D2,21
D2,CK,CQ,20
C4,D6,C8,12
S8,C5,S5,13
C6,S6,CJ,16
H4,ST,SJ,20
DQ,D2,ST,12
C3,D3,DT,13
HK,DQ,ST,10
DT,CJ,D9,19
ST,HA,S9,19
SA,HK,HJ,20
SQ,DK,D9,19
S9,ST,H4,19
D4,C8,D4,8
HJ,HA,C7,21
D9,SJ,D8,17
CJ,DK,H6,10
C3,C8,CA,22
SQ,S8,HQ,18
C4,S2,C7,11
SQ,H6,DJ,10
HT,DA,S6,11
DJ,D8,DA,29
HT,C2,S2,10
D6,H9,DJ,16
C7,CA,S9,18
S7,S8,C8,15
D7,C9,S3,9
D2,DA,HT,13
C5,S3,H6,6
S8,S5,C9,13
CJ,HT,C9,19
C7,C4,SJ,11
S6,D2,S6,12
DT,S2,DT,20
CJ,H2,H5,10
SJ,CA,SJ,20
S6,C9,HJ,10
ST,S5,CQ,15
ST,ST,C5,20
S7,SJ,DK,17
H9,HT,D3,19
H9,HA,D5,20
HQ,C6,C2,10
D3,CT,D7,10
SJ,CJ,DJ,10
H5,H4,D9,9
D9,D7,S9,16
D2,DT,C9,12
H6,DT,DA,21
HJ,S4,SK,14
H7,H7,H2,16
CJ,S3,H6,10
H4,D3,S7,7
H8,D9,SA,11
HJ,HQ,DT,20
C2,HJ,C3,10
H6,D3,C7,7
S3,CJ,C3,13
D6,ST,H5,10
S3,H3,HQ,13
CQ,H2,S5,10
H5,C6,C7,13
D4,D5,SA,11
HQ,HK,SJ,20
S9,D7,H8,9
D7,SQ,CA,11
SQ,HJ,CK,10
HQ,S8,DK,10
DJ,C4,C5,10
CJ,H4,HA,15
S6,CK,DJ,10
S8,DA,D5,16
HQ,D4,C8,10
S2,S7,CT,10
H5,CT,HJ,15
HA,H6,C5,17
ST,D3,SJ,20
C6,HA,C3,11
C5,HT,DJ,10
HT,DT,D3,13
D3,C3,HQ,10
SK,CA,S3,13
DQ,C8,C4,12
C4,H5,ST,10
C7,DQ,CQ,17
D8,D7,H4,15
CA,H3,S5,11
C9,C7,D6,16
S6,DJ,HT,10
SA,D6,HA,11
H6,C5,S7,7
D6,C5,D2,8
S9,DQ,CJ,10
H9,H5,H3,17
SK,D8,D7,15
C5,CA,HT,16
D5,C3,HQ,10
C7,DA,C3,11
H6,S5,H9,15
H7,H5,DK,12
HA,CT,SQ,11
DJ,CT,H8,10
C9,C2,C4,15
DT,DK,SJ,20
D3,D3,C7,7
D7,H5,HJ,15
DA,D5,D4,20
CT,S8,HK,10
D2,DK,H9,12
C7,C4,CQ,21
ST,D4,D7,11
SA,HT,D9,11
S9,D6,HA,11
D7,D7,H6,14
H5,S9,S5,14
SK,C5,H6,10
S4,DJ,C5,10
SQ,HQ,H7,17
ST,SA,H6,21
S7,HA,C5,11
H5,S4,DT,10
CQ,C8,DQ,18
C2,C9,H9,11
S6,S6,DT,12
S6,H8,CK,10
DT,H8,DJ,20
HJ,C9,D2,10
DK,H3,S4,10
DQ,DK,S5,20
CJ,CJ,SQ,20
D9,CJ,HT,10
ST,SQ,SQ,30
D8,S4,S6,10
H3,H2,D7,7
H2,S9,S7,16
H8,H6,D8,14
D6,C5,S2,6
SQ,D2,SK,20
DQ,D8,H8,18
CA,H9,HK,19
CJ,S2,S5,10
DT,SQ,CK,10
DK,CK,CA,21
H8,H7,DK,15
SJ,CJ,HK,10
SQ,SK,S8,28
H4,H7,C4,11
HT,SK,H5,15
C5,H2,HT,12
S5,C2,H4,5
C7,C4,C7,18
DA,SJ,S7,17
H8,S4,CA,11
H9,D2,D3,9
C9,H3,S2,9
CQ,D2,HA,11
H4,D9,SA,11
D5,CT,SA,11
H2,CQ,H7,10
H3,C3,S9,9
H9,C9,CJ,19
C7,C7,C2,16
H7,C3,C2,7
C5,CT,H2,15
DQ,HJ,HQ,20
S3,C5,C2,7
HQ,SJ,C9,10
CQ,DK,ST,10
HA,DJ,S4,11
H7,SJ,D3,10
C6,SA,C2,11
DA,HQ,DJ,21
CK,S8,D4,10
S8,H5,CK,10
D7,DJ,H5,17
D5,C3,HJ,10
S6,CT,D6,10
DQ,D5,S7,15
SA,D3,H5,11
SK,D2,S3,13
H9,H6,CJ,15
SJ,D5,D3,10
CA,H6,ST,11
SQ,HQ,H9,19
CJ,SK,C7,17
SQ,S4,S8,22
D6,SQ,D2,10
D6,C2,C4,6
SA,D2,C3,11
H6,S7,H2,8
SQ,D2,C6,10
D5,CK,H5,10
S3,S3,HJ,10
HK,D4,CT,10
D6,S7,D2,8
DJ,C2,C2,10
C3,SA,CT,13
C3,D8,SK,10
HQ,CJ,S5,10
SK,S5,HA,15
HA,CK,H9,20
H7,S7,S9,16
S7,S9,C7,16
DK,C7,S5,10
S8,C8,CK,18
D6,CA,S5,11
CK,CQ,DT,20
DT,DT,C9,20
D8,SA,S9,20
D4,S3,S7,10
S2,SJ,CT,12
D3,DA,H8,14
CK,S7,H6,10
DK,D2,C9,12
HQ,S3,D6,10
H5,D9,D9,18
S5,DK,DQ,20
D9,C8,S5,9
CA,S2,ST,12
HT,SJ,H9,19
HT,HJ,S6,20
S4,DQ,C8,10
S7,H8,SA,18
S7,D7,C2,7
S4,D3,C7,7
C7,D5,C4,11
H5,C7,HQ,15
SK,D2,H2,10
H7,H2,SJ,10
ST,DA,H6,11
S4,H5,DQ,10
D3,H3,C7,7
HK,CT,C6,16
H5,HQ,S7,15
C4,D7,D6,13
C8,S4,C5,13
DQ,S7,C9,10
C2,DQ,H8,10
S7,S3,S5,15
S3,S7,H3,10
S7,S3,C3,10
C3,SK,H7,10
ST,D8,ST,20
HQ,HJ,CT,20
H7,CJ,HJ,17
C2,D8,H5,8
C7,S2,H2,7
C6,S5,H3,6
S9,CQ,D5,10
H2,D7,S9,9
HQ,C9,H5,15
S2,CQ,HJ,10
S7,D6,DQ,16
HJ,S8,SJ,18
SK,S2,H2,12
DQ,DK,S8,20
S6,H8,H9,17
H4,D9,CQ,10
HA,H8,DK,19
C6,HT,HQ,20
HQ,H3,S3,13
DQ,HA,H6,17
S4,CK,C5,15
D4,SJ,D2,10
C2,H5,D9,9
CT,H4,SJ,10
DK,C4,C5,10
D7,D7,CK,14
D7,S7,SJ,17
C5,S5,C3,8
H8,S6,CQ,10
DQ,DJ,DQ,30
S6,HK,C9,10
D2,C4,H2,4
S9,SK,H5,19
H9,C3,CJ,13
SK,D3,D2,10
D2,S4,H8,8
H2,H7,D9,9
S8,H5,CA,11
H7,SQ,HJ,17
D5,H4,H8,12
DQ,C3,C5,10
H6,C9,CA,20
C4,CT,DA,14
D6,H7,D5,11
C7,S2,C8,15
DK,C7,S5,10
H4,S9,D3,9
H6,H6,C3,12
S4,H4,C8,8
CA,D8,S4,11
S4,D4,S8,12
DA,C2,DJ,21
C2,ST,DK,10
DQ,HT,SJ,10
S8,CJ,CK,20
H8,S3,SK,13
SJ,HA,S6,16
CQ,C6,HQ,16
DK,H7,DJ,20
DJ,SK,HJ,10
D6,C2,S3,6
HA,CT,H4,15
D6,S8,SJ,18
SK,S6,S6,22
C6,DT,CT,16
ST,H8,H2,10
CJ,S6,D7,10
C5,H9,HK,19
DT,H9,C3,10
D6,DT,D5,21
H6,CK,ST,10
H4,HK,C3,14
HK,S6,D8,10
C2,D5,HQ,10
H7,H5,C5,12
CK,S3,DJ,10
D3,S6,S2,8
SA,DT,H3,11
H8,H2,SQ,10
S5,S8,S2,15
C9,C3,CT,22
D2,H8,SA,11
SJ,C6,HJ,10
S2,S3,CA,11
S7,CT,C5,15
C2,C5,DJ,10
H7,DA,CT,11
C6,S8,HQ,10
S6,HK,C8,10
S4,HJ,C5,10
CJ,D7,DQ,17
DA,D8,HK,19
D4,D6,DT,20
S8,S7,C8,15
CT,CA,CA,32
D4,D7,S7,11
HK,DJ,CQ,10
H2,H5,C2,7
C4,HK,SQ,10
DJ,DA,H5,21
S7,DJ,C8,10
D4,D8,H9,12
CK,S8,C4,14
C6,DA,C7,13
C5,H7,S9,9
C9,C7,DA,16
D2,DK,S2,12
H6,S4,D6,6
SK,DT,HA,11
C6,D4,C4,10
S3,H6,S5,8
ST,S9,H3,19
DQ,H7,C9,10
HQ,H6,CK,16
SJ,C9,SJ,20
S8,SQ,C2,18
S7,D8,H7,8
C3,SK,H4,10
DJ,DK,S2,20
D8,D6,D9,23
D6,D7,H9,13
C5,H7,S9,9
D9,D6,S4,15
D9,S9,C9,9
D8,S2,C9,9
HQ,S8,S9,17
S5,CK,S4,10
SJ,S9,C6,19
CT,S9,C2,12
CT,DQ,C4,14
CJ,HQ,C2,12
S2,D5,S8,10
S9,H3,DJ,10
SJ,SA,C6,21
CT,C9,S4,19
D3,S9,H2,9
C8,S5,CK,18
DA,CA,S8,11
S2,C8,C4,12
H5,D7,H8,13
S9,DT,CQ,10
S4,CA,HQ,11
D9,CA,S3,11
HJ,H2,SQ,12
HQ,CQ,C9,19
S5,DA,C5,11
DQ,D6,DT,26
C6,S9,SK,19
D3,D2,CA,11
CK,H8,C2,12
C5,S9,CA,16
S2,H8,H4,12
HQ,HQ,HA,31
C3,D5,C9,12
S3,H5,H6,11
D8,C9,DA,19
D4,CT,H2,10
DA,D3,HJ,14
HA,DJ,CK,11
D2,DT,H9,12
DK,S4,HA,11
DQ,H9,D9,19
DK,H4,S2,10
C9,HQ,C8,17
HQ,C2,D8,10
DJ,HJ,C7,10
CJ,S4,C9,19
C8,H9,D6,9
HK,H9,D6,19
S7,S9,C7,16
SJ,C8,D4,10
D8,CK,C5,15
H7,H5,SA,12
H3,H8,D9,11
S3,CJ,H6,10
C5,H9,H3,12
S4,DJ,DQ,20
DA,S9,S6,15
SJ,CT,H4,10
D6,S4,D8,14
C5,DA,HA,11
SK,CA,SA,21
D8,S9,C6,9
HJ,ST,CK,10
S5,CA,HT,11
DJ,C4,S6,10
SA,H7,C2,11
D8,C5,C5,10
S7,C6,DK,10
HJ,H7,HT,27
D6,H2,DK,16
CA,S5,DJ,11
SA,SJ,S8,29
H2,D9,D3,12
HJ,DA,H5,15
C8,C6,DA,14
CQ,CJ,S7,20
HQ,H9,S9,19
CJ,S3,H2,10
H3,SJ,C7,10
H4,CQ,S7,10
C8,H2,DT,10
ST,CT,CK,20
D7,H9,D8,15
S6,D4,S3,9
CT,D9,H5,10
S9,C5,H5,9
S8,DA,S6,14
HQ,CT,C8,18
D7,CQ,D9,16
H8,CQ,D9,10
H3,H2,HT,15
HJ,S7,DK,10
D3,H8,C2,8
S8,D7,C6,8
HQ,D9,H8,18
H8,H9,C8,17
S4,S5,D9,9
HA,S8,SA,19
CJ,S4,S8,12
D2,C9,S7,9
S2,S6,H8,8
SJ,H3,S4,14
S8,C6,C6,12
SK,SJ,H5,20
